meio,cidade,uf,veiculos_mapeados,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
Jornal,VIANA,ES,1,7.03,3.44,73.94,15.6,5.02,2.27,10.17,0.42,8.23,6.18,523.61,62393.0,3261.0,0.467,0.589,0.816,0.672,0.686
Jornal,VILA VALÉRIO,ES,1,14.07,4.58,73.93,15.6,6.47,5.54,15.83,0.51,14.1,9.74,569.82,13795.0,895.0,0.345,0.549,0.816,0.686,0.675
Jornal,BELFORD ROXO,RJ,1,4.97,3.42,73.5,16.54,6.18,3.31,11.55,0.42,8.5,6.36,491.51,468774.0,28988.0,0.549,0.598,0.808,0.662,0.684
Jornal,BOM JARDIM,RJ,1,10.74,6.68,73.56,16.1,8.94,2.55,8.43,0.48,11.33,7.9,649.62,25181.0,2265.0,0.365,0.503,0.809,0.707,0.66
Jornal,BOM JESUS DO ITABAPOANA,RJ,1,9.76,11.41,74.16,15.2,10.47,3.41,10.53,0.56,17.75,11.68,717.69,35162.0,3707.0,0.538,0.662,0.819,0.723,0.732
Jornal,CANTAGALO,RJ,1,9.42,7.07,74.29,15.1,10.07,1.41,8.6,0.48,11.66,8.25,641.61,19777.0,1996.0,0.498,0.614,0.822,0.705,0.709
Jornal,CONCEIÇÃO DE MACABU,RJ,1,9.73,7.07,73.38,16.4,8.11,4.33,12.79,0.48,11.41,8.38,614.57,20978.0,1721.0,0.538,0.642,0.806,0.698,0.712
Jornal,ITAOCARA,RJ,1,11.05,6.44,74.18,15.2,12.08,2.58,10.53,0.49,12.2,8.56,607.18,22811.0,2767.0,0.472,0.635,0.82,0.696,0.713
Jornal,MANGARATIBA,RJ,1,4.1,10.08,75.71,13.1,8.12,1.6,6.71,0.51,13.31,9.22,832.15,36300.0,2959.0,0.63,0.676,0.845,0.746,0.753
Jornal,NILÓPOLIS,RJ,1,2.15,9.2,73.99,15.75,8.97,1.09,5.15,0.45,10.1,7.33,755.26,157151.0,14124.0,0.715,0.716,0.817,0.731,0.753
Jornal,PINHEIRAL,RJ,1,5.3,8.28,73.03,16.9,7.02,2.89,10.4,0.51,13.54,9.4,657.99,22657.0,1595.0,0.571,0.643,0.801,0.709,0.715
Jornal,PIRAÍ,RJ,1,7.17,9.57,73.16,16.7,8.33,2.8,9.58,0.5,12.97,8.92,678.3,25965.0,2193.0,0.541,0.62,0.803,0.714,0.708
Jornal,SÃO JOÃO DA BARRA,RJ,1,9.8,4.66,73.02,16.9,9.16,3.69,11.99,0.48,11.57,8.32,570.38,32518.0,2998.0,0.426,0.551,0.8,0.686,0.671
Jornal,SILVA JARDIM,RJ,1,13.24,4.0,72.6,17.6,7.75,6.13,17.33,0.49,12.31,8.84,476.99,21301.0,1655.0,0.406,0.536,0.793,0.657,0.654
Jornal,VASSOURAS,RJ,1,7.61,13.28,73.79,15.8,9.52,2.54,11.32,0.52,13.77,9.73,701.06,34117.0,3277.0,0.567,0.624,0.813,0.719,0.714
Jornal,ÁGUAS DE LINDÓIA,SP,1,5.96,10.74,75.76,12.5,10.77,0.07,2.38,0.43,8.96,6.43,730.13,17120.0,1860.0,0.51,0.675,0.846,0.725,0.745
Jornal,AGUDOS,SP,1,5.21,8.09,75.67,13.7,7.73,1.99,6.61,0.41,8.16,6.11,642.59,34140.0,2670.0,0.566,0.694,0.845,0.705,0.745
Jornal,ALTINÓPOLIS,SP,1,6.08,10.87,75.57,13.9,9.93,0.44,2.84,0.45,9.42,6.55,731.49,15527.0,1550.0,0.475,0.635,0.843,0.726,0.73
Jornal,ANGATUBA,SP,1,6.63,8.44,74.6,15.4,7.92,1.55,6.84,0.45,9.6,6.68,597.99,22134.0,1759.0,0.473,0.648,0.827,0.693,0.719
Jornal,APARECIDA,SP,1,3.43,12.82,74.67,15.2,8.23,0.49,4.54,0.46,10.47,7.49,775.17,34630.0,2881.0,0.635,0.706,0.828,0.735,0.755
Jornal,APIAÍ,SP,1,7.62,6.42,75.07,14.6,7.55,8.82,21.67,0.55,16.68,11.34,492.43,25062.0,1903.0,0.473,0.647,0.835,0.662,0.71
Jornal,ARTUR NOGUEIRA,SP,1,5.55,7.95,74.63,15.3,6.65,0.43,3.01,0.46,10.37,6.97,823.24,44074.0,2938.0,0.554,0.681,0.827,0.745,0.749
Jornal,BARIRI,SP,1,5.85,9.67,77.04,11.8,11.01,0.25,2.58,0.42,8.42,6.03,781.34,31448.0,3478.0,0.516,0.662,0.867,0.736,0.75
Jornal,BARRA BONITA,SP,1,5.58,12.37,77.12,10.8,9.65,0.3,1.54,0.45,9.79,6.89,915.28,35157.0,3403.0,0.585,0.739,0.869,0.762,0.788
Jornal,BATATAIS,SP,1,4.98,13.37,75.41,13.0,9.67,0.96,3.88,0.5,12.71,8.46,941.79,56264.0,5461.0,0.563,0.685,0.84,0.766,0.761
Jornal,BIRITIBA-MIRIM,SP,1,8.79,4.87,72.7,18.5,7.55,1.08,9.77,0.53,14.42,9.32,662.23,28531.0,2156.0,0.484,0.64,0.795,0.71,0.712
Jornal,CACHOEIRA PAULISTA,SP,1,4.18,12.97,75.19,13.3,8.71,1.2,7.63,0.52,14.27,9.63,764.6,29922.0,2620.0,0.646,0.728,0.837,0.733,0.764
Jornal,CAJATI,SP,1,9.94,6.18,74.89,14.9,7.37,5.14,14.4,0.47,10.97,7.71,481.48,28207.0,2090.0,0.451,0.611,0.832,0.658,0.694
Jornal,CAMPOS DO JORDÃO,SP,1,4.41,8.6,76.1,13.1,5.86,1.63,5.41,0.59,19.67,11.94,911.4,47287.0,2800.0,0.518,0.648,0.852,0.761,0.749
Jornal,CASTILHO,SP,1,8.67,9.69,74.63,15.3,8.8,5.66,12.17,0.46,10.97,7.84,579.36,17531.0,1584.0,0.506,0.686,0.827,0.688,0.731
Jornal,CESÁRIO LANGE,SP,1,5.45,7.0,73.23,17.6,7.72,0.75,3.82,0.43,9.01,6.34,684.95,14493.0,1200.0,0.494,0.611,0.804,0.715,0.706
Jornal,CONCHAL,SP,1,9.63,5.88,74.64,15.3,6.89,1.72,6.76,0.43,8.91,6.33,617.76,25103.0,1738.0,0.449,0.614,0.827,0.699,0.708
Jornal,CORDEIRÓPOLIS,SP,1,4.78,10.32,76.45,11.6,7.93,0.7,3.05,0.44,9.52,6.85,873.87,20946.0,1671.0,0.534,0.674,0.858,0.754,0.758
Jornal,COSMÓPOLIS,SP,1,4.83,7.25,77.57,9.19,6.21,1.03,2.83,0.42,8.43,6.19,829.25,58542.0,3652.0,0.581,0.697,0.876,0.746,0.769
Jornal,CRAVINHOS,SP,1,6.38,7.7,76.44,12.6,7.73,1.08,2.46,0.42,8.5,5.95,784.4,31565.0,2451.0,0.545,0.683,0.857,0.737,0.756
Jornal,CRUZEIRO,SP,1,2.86,12.56,77.28,11.5,8.38,2.84,6.44,0.53,14.76,9.76,809.24,76867.0,6453.0,0.683,0.758,0.871,0.742,0.788
Jornal,EMBU-GUAÇU,SP,1,6.07,7.51,75.01,14.7,6.31,2.89,8.98,0.5,12.55,8.55,676.52,62320.0,3963.0,0.601,0.708,0.834,0.713,0.749
Jornal,GUARIBA,SP,1,9.91,6.8,73.63,16.9,6.34,1.27,5.39,0.43,8.83,6.33,671.34,35344.0,2250.0,0.521,0.645,0.811,0.712,0.719
Jornal,HORTOLÂNDIA,SP,1,4.65,5.85,76.51,12.18,4.84,0.82,3.95,0.41,7.66,5.77,686.96,188117.0,9335.0,0.59,0.703,0.859,0.716,0.756
Jornal,IBATÉ,SP,1,7.33,4.07,73.81,16.6,5.97,0.89,5.05,0.37,6.36,4.96,552.79,30672.0,1835.0,0.483,0.627,0.814,0.681,0.703
Jornal,IGARATÁ,SP,1,9.96,5.02,76.28,12.8,8.2,0.78,7.25,0.41,8.02,5.97,561.31,8772.0,724.0,0.447,0.616,0.855,0.683,0.711
Jornal,IGUAPE,SP,1,7.99,9.05,75.84,13.5,10.87,6.09,18.75,0.55,16.76,11.41,588.36,28708.0,3135.0,0.481,0.653,0.847,0.691,0.726
Jornal,ILHABELA,SP,1,5.22,10.85,75.56,12.8,5.51,1.28,4.48,0.49,11.91,8.09,794.57,28026.0,1554.0,0.599,0.693,0.843,0.739,0.756
Jornal,IPERÓ,SP,1,5.04,4.64,73.86,16.6,5.43,2.19,7.35,0.4,7.35,5.54,551.75,26427.0,1536.0,0.522,0.672,0.814,0.68,0.719
Jornal,ITABERÁ,SP,1,8.68,5.75,73.18,17.7,8.51,7.14,19.98,0.5,12.84,9.13,462.03,17739.0,1520.0,0.429,0.636,0.803,0.652,0.693
Jornal,ITAÍ,SP,1,8.29,7.57,74.77,15.1,6.85,1.62,8.51,0.45,9.86,7.14,594.77,22559.0,1645.0,0.467,0.63,0.83,0.692,0.713
Jornal,ITAPECERICA DA SERRA,SP,1,5.62,6.19,76.09,13.01,4.3,1.82,7.44,0.45,9.61,6.85,619.82,148965.0,6555.0,0.58,0.687,0.852,0.699,0.742
Jornal,ITÁPOLIS,SP,1,6.96,10.15,75.14,14.5,10.45,0.36,3.27,0.45,9.54,6.7,787.75,39827.0,4186.0,0.47,0.667,0.836,0.738,0.744
Jornal,ITARARÉ,SP,1,6.51,9.81,73.18,17.7,8.13,4.57,16.15,0.48,11.45,8.35,510.2,47767.0,3897.0,0.476,0.649,0.803,0.668,0.703
Jornal,ITATINGA,SP,1,8.08,6.68,75.44,14.1,6.56,0.9,7.75,0.43,8.64,6.24,568.58,17986.0,1184.0,0.484,0.61,0.841,0.685,0.706
Jornal,LENÇÓIS PAULISTA,SP,1,5.1,10.5,75.19,13.3,7.23,0.41,2.73,0.43,8.97,6.39,816.48,61212.0,4441.0,0.577,0.717,0.837,0.743,0.764
Jornal,LOUVEIRA,SP,1,4.32,11.15,76.65,12.3,5.12,0.52,0.93,0.5,12.04,7.97,1047.17,37004.0,1902.0,0.603,0.697,0.861,0.783,0.777
Jornal,MACATUBA,SP,1,8.38,8.23,76.52,12.5,8.08,0.74,2.69,0.55,15.59,9.38,920.95,16217.0,1313.0,0.513,0.697,0.859,0.763,0.77
Jornal,MAIRINQUE,SP,1,5.41,7.03,74.85,15.0,6.63,1.77,5.48,0.44,9.58,6.7,710.18,43055.0,2867.0,0.584,0.684,0.831,0.721,0.743
Jornal,MARTINÓPOLIS,SP,1,8.03,7.86,74.93,14.8,9.74,1.42,7.36,0.45,9.59,6.82,636.0,22950.0,2359.0,0.478,0.641,0.832,0.703,0.721
Jornal,MONGAGUÁ,SP,1,4.85,8.88,76.24,12.9,9.65,2.87,9.72,0.5,12.84,9.15,699.73,44770.0,4468.0,0.581,0.699,0.854,0.719,0.754
Jornal,MONTE APRAZÍVEL,SP,1,5.74,13.81,76.64,11.4,11.02,0.14,1.46,0.5,12.58,8.01,1032.05,21662.0,2397.0,0.56,0.72,0.861,0.781,0.785
Jornal,MONTE MOR,SP,1,7.06,7.27,76.78,12.2,5.98,1.53,6.57,0.44,9.35,6.81,674.23,48724.0,2926.0,0.541,0.639,0.863,0.713,0.733
Jornal,NAZARÉ PAULISTA,SP,1,11.22,4.24,74.08,16.2,9.83,2.59,9.79,0.45,9.64,6.92,554.18,16371.0,1613.0,0.4,0.559,0.818,0.681,0.678
Jornal,NOVA GRANADA,SP,1,6.9,7.3,74.05,16.2,9.72,1.16,4.14,0.44,9.32,6.6,737.29,19100.0,1865.0,0.508,0.68,0.818,0.727,0.739
Jornal,NOVA ODESSA,SP,1,3.6,9.56,76.68,11.3,6.98,0.3,1.54,0.41,7.77,5.75,878.14,50978.0,3576.0,0.643,0.762,0.861,0.755,0.791
Jornal,ORLÂNDIA,SP,1,5.16,11.26,77.89,8.93,7.91,0.84,3.96,0.5,12.31,8.29,934.54,39610.0,3148.0,0.573,0.703,0.882,0.765,0.78
Jornal,PALMITAL,SP,1,5.62,11.04,73.83,16.6,11.47,2.71,4.91,0.44,8.95,6.65,739.37,21159.0,2430.0,0.54,0.702,0.814,0.727,0.746
Jornal,PENÁPOLIS,SP,1,5.47,12.89,76.55,12.43,10.62,0.43,3.38,0.47,10.49,7.26,840.16,58257.0,6215.0,0.581,0.68,0.859,0.748,0.759
Jornal,PILAR DO SUL,SP,1,7.35,6.74,74.18,16.0,8.16,1.41,7.26,0.43,8.64,6.4,531.06,26226.0,2156.0,0.425,0.594,0.82,0.674,0.69
Jornal,PINDORAMA,SP,1,8.22,7.5,75.51,14.0,11.08,0.39,3.13,0.39,7.04,5.1,732.68,14894.0,1666.0,0.485,0.654,0.842,0.726,0.737
Jornal,POMPÉIA,SP,1,5.12,13.81,76.81,12.1,9.5,0.94,3.43,0.47,10.89,7.64,850.38,19896.0,1896.0,0.634,0.748,0.864,0.75,0.786
Jornal,PORTO FELIZ,SP,1,5.24,9.61,75.14,14.5,7.96,0.66,2.55,0.45,9.78,6.83,785.76,48375.0,3894.0,0.563,0.706,0.836,0.737,0.758
Jornal,PORTO FERREIRA,SP,1,5.25,10.2,74.63,15.3,9.03,0.65,4.01,0.45,9.76,6.94,779.0,51290.0,4639.0,0.575,0.696,0.827,0.736,0.751
Jornal,PRESIDENTE EPITÁCIO,SP,1,6.79,9.2,75.72,13.6,8.41,2.22,6.86,0.47,10.91,7.67,680.56,40865.0,3476.0,0.57,0.7,0.845,0.714,0.75
Jornal,RIO GRANDE DA SERRA,SP,1,5.41,4.25,74.36,15.7,5.03,1.98,7.02,0.39,7.11,5.44,563.57,43744.0,2211.0,0.621,0.745,0.823,0.684,0.749
Jornal,SALESÓPOLIS,SP,1,9.13,7.87,74.75,15.1,8.33,1.09,8.2,0.42,8.18,6.12,576.55,15565.0,1303.0,0.527,0.69,0.829,0.687,0.732
Jornal,SANTA CRUZ DAS PALMEIRAS,SP,1,8.16,8.24,73.87,16.5,7.39,1.01,4.2,0.51,12.91,8.5,829.66,29824.0,2212.0,0.48,0.635,0.815,0.746,0.728
Jornal,SANTA FÉ DO SUL,SP,1,6.43,16.51,75.41,13.0,11.42,0.61,3.41,0.49,11.52,7.6,924.06,29081.0,3340.0,0.579,0.751,0.84,0.763,0.784
Jornal,SANTANA DE PARNAÍBA,SP,1,4.5,23.54,75.92,15.49,4.58,1.45,4.71,0.67,34.91,23.87,1858.69,108248.0,4981.0,0.657,0.725,0.849,0.876,0.814
Jornal,SANTA RITA DO PASSA QUATRO,SP,1,4.43,12.62,78.22,9.5,12.83,0.53,3.42,0.48,11.24,7.76,930.59,26068.0,3398.0,0.595,0.686,0.887,0.764,0.775
Jornal,SERRA NEGRA,SP,1,6.32,11.82,77.36,11.4,12.06,0.25,3.19,0.48,11.06,7.76,927.39,26297.0,3183.0,0.511,0.676,0.873,0.764,0.767
Jornal,SEVERÍNIA,SP,1,10.83,5.06,73.42,17.3,6.88,0.28,2.68,0.41,8.1,5.63,657.45,15444.0,1067.0,0.477,0.638,0.807,0.709,0.715
Jornal,SOCORRO,SP,1,6.84,9.11,74.66,15.3,11.9,0.88,5.84,0.44,9.35,6.56,785.71,36547.0,4364.0,0.462,0.634,0.828,0.737,0.729
Jornal,SUMARÉ,SP,1,4.87,8.03,75.71,14.15,5.28,0.88,3.84,0.45,9.6,6.91,820.03,241007.0,12740.0,0.6,0.705,0.845,0.744,0.762
Jornal,TAMBAÚ,SP,1,5.34,10.18,76.45,12.6,9.52,0.72,4.22,0.45,9.78,6.93,747.11,22289.0,2132.0,0.485,0.624,0.858,0.729,0.731
Jornal,TAQUARITINGA,SP,1,7.21,10.87,74.61,15.3,9.76,0.98,4.64,0.46,10.19,7.03,739.25,53797.0,5267.0,0.53,0.696,0.827,0.727,0.748
Jornal,UBATUBA,SP,1,5.8,10.54,75.47,14.4,6.2,2.58,8.88,0.58,18.73,11.79,803.5,78469.0,4886.0,0.567,0.679,0.841,0.741,0.751
Jornal,VIRADOURO,SP,1,6.64,9.21,74.4,15.7,9.13,0.71,2.82,0.4,7.35,5.5,692.01,17263.0,1580.0,0.49,0.683,0.823,0.717,0.739
Jornal,VOTORANTIM,SP,1,3.48,8.41,75.3,14.74,6.17,0.8,3.89,0.4,7.6,5.7,703.99,108590.0,6715.0,0.64,0.747,0.838,0.72,0.767
Jornal,ALMIRANTE TAMANDARÉ,PR,1,6.06,5.54,75.39,12.96,4.37,1.01,4.89,0.43,8.57,6.12,646.02,103008.0,4512.0,0.496,0.575,0.84,0.706,0.699
Jornal,ANTONINA,PR,1,8.62,5.92,75.3,12.3,9.87,6.13,17.27,0.55,17.06,11.41,572.38,18780.0,1864.0,0.441,0.564,0.838,0.686,0.687
Jornal,ASSAÍ,PR,1,10.0,8.78,74.99,12.7,10.64,1.65,7.55,0.55,15.72,9.9,723.56,16334.0,1740.0,0.52,0.641,0.833,0.724,0.728
Jornal,BARRACÃO,PR,1,8.34,8.61,74.99,12.7,7.9,3.13,12.23,0.54,16.04,10.58,688.92,9618.0,769.0,0.45,0.59,0.833,0.716,0.706
Jornal,BELA VISTA DO PARAÍSO,PR,1,11.93,9.42,75.65,11.9,11.17,1.17,5.24,0.47,10.76,7.3,710.14,15004.0,1685.0,0.44,0.604,0.844,0.721,0.716
Jornal,BITURUNA,PR,1,8.07,5.24,74.72,13.1,6.02,7.64,21.04,0.49,12.61,8.83,443.43,15817.0,956.0,0.387,0.556,0.829,0.645,0.667
Jornal,CAPANEMA,PR,1,7.33,6.06,73.04,15.5,9.65,2.39,6.6,0.45,9.8,6.82,701.11,18423.0,1787.0,0.417,0.611,0.801,0.719,0.706
Jornal,CERRO AZUL,PR,1,17.73,2.26,72.82,15.8,7.4,11.26,29.26,0.48,11.79,8.45,342.88,16877.0,1254.0,0.214,0.391,0.797,0.604,0.573
Jornal,CHOPINZINHO,PR,1,8.13,9.38,73.99,14.1,8.09,3.07,10.03,0.55,16.98,11.04,802.23,19595.0,1592.0,0.46,0.671,0.817,0.74,0.74
Jornal,CRUZ MACHADO,PR,1,5.88,3.89,75.67,11.8,7.46,14.54,29.04,0.54,17.43,12.02,414.98,17987.0,1346.0,0.338,0.545,0.845,0.635,0.664
Jornal,DOIS VIZINHOS,PR,1,6.59,9.79,76.0,11.4,6.39,1.52,4.62,0.47,10.99,7.79,836.1,36005.0,2311.0,0.561,0.711,0.85,0.747,0.767
Jornal,FAXINAL,PR,1,13.39,8.1,72.75,17.0,9.54,1.5,7.94,0.48,11.85,8.24,612.79,16180.0,1556.0,0.44,0.584,0.796,0.697,0.687
Jornal,FAZENDA RIO GRANDE,PR,1,4.47,3.86,75.84,11.6,3.78,1.62,5.61,0.46,10.05,6.72,677.31,81515.0,3090.0,0.506,0.617,0.847,0.713,0.72
Jornal,IBIPORÃ,PR,1,7.44,9.89,74.26,14.6,8.31,1.46,5.91,0.45,9.92,7.05,706.25,47905.0,4007.0,0.526,0.647,0.821,0.72,0.726
Jornal,IVAIPORÃ,PR,1,11.54,9.99,74.63,13.2,10.4,2.01,9.58,0.48,11.19,7.93,666.73,31573.0,3308.0,0.48,0.661,0.827,0.711,0.73
Jornal,JAGUARIAÍVA,PR,1,6.9,7.95,76.54,10.8,5.88,2.39,11.0,0.51,13.47,9.49,616.79,32513.0,1918.0,0.521,0.684,0.859,0.698,0.743
Jornal,MANDAGUARI,PR,1,7.32,11.73,75.39,12.2,9.7,0.61,3.54,0.45,9.65,6.76,762.54,32515.0,3167.0,0.523,0.689,0.84,0.732,0.751
Jornal,MANGUEIRINHA,PR,1,9.47,7.57,73.67,14.6,6.42,6.13,16.79,0.57,18.63,11.89,605.97,16989.0,1095.0,0.435,0.579,0.811,0.695,0.688
Jornal,MARECHAL CÂNDIDO RONDON,PR,1,3.84,11.16,75.51,12.38,8.56,0.58,2.15,0.53,14.4,9.15,1036.38,46592.0,4008.0,0.563,0.704,0.842,0.782,0.774
Jornal,MATELÂNDIA,PR,1,6.73,8.31,74.85,12.9,7.71,1.7,7.4,0.46,10.11,7.18,683.91,15358.0,1239.0,0.487,0.642,0.831,0.715,0.725
Jornal,PALMEIRA,PR,1,4.23,8.54,74.56,13.3,7.24,5.91,14.28,0.59,20.59,13.07,729.05,31992.0,2326.0,0.473,0.618,0.826,0.725,0.718
Jornal,PARANAVAÍ,PR,1,7.0,13.31,75.62,11.9,9.33,0.97,3.79,0.48,10.98,7.67,852.66,81023.0,7615.0,0.575,0.703,0.844,0.75,0.763
Jornal,PIÊN,PR,1,4.21,6.34,73.11,15.4,5.46,2.63,10.57,0.42,8.26,6.12,541.67,11170.0,613.0,0.412,0.616,0.802,0.677,0.694
Jornal,RESERVA,PR,1,14.76,4.03,72.13,16.9,7.02,4.87,20.38,0.5,12.63,8.89,457.88,25110.0,1768.0,0.272,0.461,0.786,0.65,0.618
Jornal,SANTA IZABEL DO OESTE,PR,1,9.78,5.83,74.57,13.3,9.28,4.1,11.23,0.45,9.67,7.12,540.49,13106.0,1219.0,0.427,0.603,0.826,0.677,0.696
Jornal,SANTO ANTÔNIO DA PLATINA,PR,1,9.75,10.44,74.03,14.0,8.64,1.4,8.2,0.54,15.5,10.0,765.04,42461.0,3688.0,0.515,0.617,0.817,0.733,0.718
Jornal,SERTANÓPOLIS,PR,1,6.78,9.13,73.24,15.2,9.57,0.85,3.18,0.43,8.59,6.18,701.27,15571.0,1496.0,0.462,0.655,0.804,0.719,0.723
Jornal,SIQUEIRA CAMPOS,PR,1,8.8,6.49,75.32,12.3,9.05,0.76,5.85,0.49,11.82,7.81,655.16,18391.0,1671.0,0.42,0.588,0.839,0.708,0.704
Jornal,TERRA BOA,PR,1,8.67,5.28,73.17,15.3,10.03,0.26,2.3,0.4,7.65,5.06,653.34,15662.0,1582.0,0.46,0.68,0.803,0.708,0.728
Jornal,ANITA GARIBALDI,SC,1,13.29,8.69,74.53,14.2,10.38,7.09,19.41,0.5,13.13,9.48,506.94,8599.0,895.0,0.4,0.592,0.826,0.667,0.688
Jornal,ARAQUARI,SC,1,5.68,4.47,74.82,13.8,4.48,1.22,4.69,0.4,7.36,5.47,609.76,24751.0,1111.0,0.529,0.602,0.83,0.696,0.703
Jornal,ARMAZÉM,SC,1,5.8,6.71,77.92,9.8,8.87,0.31,1.58,0.44,9.27,6.24,814.95,7735.0,688.0,0.498,0.698,0.882,0.743,0.77
Jornal,ASCURRA,SC,1,4.1,5.89,77.08,10.8,8.08,,0.57,0.35,5.84,4.44,793.09,7384.0,599.0,0.449,0.636,0.868,0.739,0.742
Jornal,BALNEÁRIO ARROIO DO SILVA,SC,1,4.94,9.9,76.49,11.6,9.72,1.68,5.51,0.53,14.37,9.53,866.42,9553.0,932.0,0.524,0.642,0.858,0.753,0.746
Jornal,BALNEÁRIO GAIVOTA,SC,1,6.3,7.16,75.62,12.7,10.48,0.46,3.19,0.47,10.59,7.27,768.73,8177.0,863.0,0.451,0.622,0.844,0.734,0.728
Jornal,BARRA VELHA,SC,1,4.63,9.58,76.42,11.7,8.43,1.06,3.56,0.44,9.27,6.7,773.05,22307.0,1887.0,0.522,0.639,0.857,0.735,0.738
Jornal,CAMBORIÚ,SC,1,4.04,5.62,76.98,11.0,4.13,0.12,2.78,0.4,7.59,5.42,781.76,62149.0,2574.0,0.509,0.6,0.866,0.736,0.726
Jornal,CORONEL FREITAS,SC,1,8.3,5.96,76.59,11.4,9.15,0.92,3.33,0.4,7.52,5.47,759.01,10192.0,934.0,0.439,0.653,0.86,0.732,0.744
Jornal,CORUPÁ,SC,1,3.09,7.75,77.39,10.5,8.4,0.17,2.28,0.46,9.87,6.5,951.63,13808.0,1164.0,0.557,0.707,0.873,0.768,0.78
Jornal,CORREIA PINTO,SC,1,9.4,5.97,73.21,16.2,6.83,2.87,11.15,0.49,12.17,8.61,628.18,14557.0,1010.0,0.471,0.614,0.804,0.701,0.702
Jornal,CURITIBANOS,SC,1,7.95,10.35,75.78,12.5,7.42,1.72,10.47,0.51,13.27,9.03,687.47,37460.0,2802.0,0.493,0.62,0.846,0.716,0.721
Jornal,FRAIBURGO,SC,1,6.6,9.78,76.58,11.5,5.55,3.0,9.14,0.48,11.41,8.21,673.84,34481.0,1917.0,0.486,0.637,0.86,0.712,0.731
Jornal,GAROPABA,SC,1,8.25,11.69,77.07,10.8,7.99,0.79,2.96,0.45,9.58,6.85,784.88,18025.0,1450.0,0.55,0.668,0.868,0.737,0.753
Jornal,GOVERNADOR CELSO RAMOS,SC,1,7.77,4.88,77.21,10.7,7.65,0.14,2.23,0.43,8.98,6.19,784.5,12973.0,994.0,0.491,0.651,0.87,0.737,0.747
Jornal,IBIRAMA,SC,1,3.72,8.37,75.87,12.4,8.4,0.09,0.92,0.37,6.38,4.74,844.25,17276.0,1456.0,0.471,0.63,0.848,0.749,0.737
Jornal,ITÁ,SC,1,6.08,8.25,77.73,10.0,8.51,0.31,3.39,0.45,9.49,6.45,836.69,6396.0,547.0,0.531,0.698,0.879,0.747,0.771
Jornal,MORRO DA FUMAÇA,SC,1,5.37,6.05,74.51,14.3,5.28,,2.08,0.36,6.03,4.62,759.25,16097.0,851.0,0.483,0.665,0.825,0.732,0.738
Jornal,NOVA TRENTO,SC,1,3.65,6.81,78.43,9.2,8.48,2.06,2.54,0.35,5.67,4.35,847.77,12148.0,1034.0,0.464,0.628,0.891,0.749,0.748
Jornal,OTACÍLIO COSTA,SC,1,6.63,7.83,75.12,13.4,6.35,1.48,5.74,0.4,7.62,5.73,677.67,16311.0,1037.0,0.531,0.681,0.835,0.713,0.74
Jornal,PASSO DE TORRES,SC,1,6.87,5.82,77.13,10.8,6.9,2.42,8.29,0.42,8.4,6.45,602.85,6579.0,457.0,0.542,0.618,0.869,0.695,0.72
Jornal,PENHA,SC,1,3.54,6.3,77.02,10.9,7.92,1.02,3.5,0.42,7.96,5.81,793.53,25014.0,1990.0,0.488,0.64,0.867,0.739,0.743
Jornal,POUSO REDONDO,SC,1,5.85,5.76,76.41,11.7,7.27,0.46,3.69,0.43,8.74,6.14,742.15,14726.0,1077.0,0.439,0.598,0.857,0.728,0.72
Jornal,PRESIDENTE GETÚLIO,SC,1,3.06,7.29,77.44,10.4,8.62,0.39,2.58,0.41,7.92,5.5,928.86,14808.0,1284.0,0.474,0.654,0.874,0.764,0.759
Jornal,SANTA CECÍLIA,SC,1,9.66,6.83,74.12,14.8,5.58,3.24,10.51,0.52,14.02,9.44,610.94,15716.0,879.0,0.442,0.597,0.819,0.697,0.698
Jornal,SÃO DOMINGOS,SC,1,9.27,7.42,76.66,11.4,8.34,1.27,5.48,0.58,18.62,11.75,956.19,9418.0,792.0,0.46,0.675,0.861,0.769,0.765
Jornal,SÃO JOÃO DO OESTE,SC,1,1.05,5.27,77.35,10.5,10.04,,1.4,0.4,7.45,5.6,881.09,6027.0,606.0,0.465,0.668,0.873,0.756,0.761
Jornal,SÃO JOÃO DO ITAPERIÚ,SC,1,6.57,2.47,77.37,10.5,7.98,0.09,1.63,0.34,5.42,4.34,680.25,3409.0,274.0,0.441,0.645,0.873,0.714,0.738
Jornal,SÃO JOÃO DO SUL,SC,1,7.66,4.81,75.39,13.0,8.54,2.25,9.05,0.42,8.13,6.11,558.4,6979.0,598.0,0.376,0.587,0.84,0.682,0.695
Jornal,SAUDADES,SC,1,4.42,7.18,75.97,12.2,7.85,0.43,1.98,0.33,5.3,4.08,719.94,8988.0,708.0,0.479,0.7,0.85,0.723,0.755
Jornal,SCHROEDER,SC,1,2.05,7.0,76.27,11.8,5.3,,1.2,0.34,5.58,4.27,852.5,15252.0,812.0,0.625,0.71,0.855,0.75,0.769
Jornal,TIJUCAS,SC,1,5.85,7.93,77.39,10.5,6.61,1.22,3.81,0.41,7.71,5.81,835.48,30700.0,2048.0,0.551,0.672,0.873,0.747,0.76
